time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
10.983,-0.0186,-0.0146,-0.0057,0.0249
11.003,-0.0006,0.024,0.0063,0.026
11.023,0.0211,0.0273,0.0074,0.0359
11.043,0.0266,0.0096,0.0016,0.0288
11.063,0.0122,-0.042,0.0156,0.0465
11.083,-0.0065,-0.0574,0.0042,0.0608
11.103,-0.012,0.0028,0.0014,0.0151
11.123,-0.047,0.0581,-0.0054,0.077
11.143,-0.032,0.0205,0.0042,0.0389
11.163,0.0147,0.0069,-0.0116,0.024
11.183,0.0178,0.0014,-0.0063,0.0195
11.203,0.0112,-0.0072,0.0127,0.0196
11.223,0.0088,-0.0164,0.0136,0.026
11.243,-0.0111,-0.0313,0.0049,0.0363
11.263,-0.0146,-0.0315,0.0002,0.0358
11.283,-0.0009,-0.0059,0.0009,0.0074
11.303,0.028,-0.007,-0.011,0.0312
11.323,0.0164,-0.0061,-0.0118,0.0214
11.343,0.0082,-0.016,-0.0082,0.0201
11.363,-0.0063,0.002,0.0078,0.0125
11.383,-0.0034,0.0179,-0.0044,0.0192
11.403,-0.0278,0.0189,0.0077,0.0351
11.423,-0.0396,0.0097,0.0044,0.0426
11.443,-0.0158,-0.0089,-0.0071,0.0199
11.463,0.0155,-0.0154,-0.0019,0.0226
11.483,0.0418,0.0024,-0.0082,0.0431
11.503,0.0249,-0.0099,-0.0077,0.029
11.523,0.0039,-0.0209,-0.0021,0.0218
11.543,-0.0026,-0.0066,0.0097,0.0136
11.563,0.0009,-0.0084,0.0183,0.0218
11.583,-0.0028,-0.0037,0.0141,0.015
11.603,0.0019,0.005,-0.0108,0.0148
11.623,-0.0017,0.0038,0.0103,0.0113
11.643,-0.0201,-0.0048,-0.0026,0.0208
11.663,0.0071,-0.0082,0.0037,0.0118
11.683,-0.0108,-0.0103,-0.0001,0.0162
11.703,0.0108,0.0017,-0.0006,0.0115
11.723,0.0045,0.0176,0.0005,0.019
11.743,-0.0009,0.025,0.0038,0.0276
11.763,0.0161,0.0251,0.0165,0.0352
11.783,0.0125,-0.0317,0.0193,0.0395
11.803,-0.0203,-0.0956,0.0048,0.0978
11.823,-0.0173,-0.0254,-0.0305,0.0429
11.843,-0.0169,0.0547,0.0008,0.0571
11.863,-0.0376,0.0526,0.0148,0.0663
11.883,-0.0017,0.0153,0.006,0.0208
11.903,0.0294,-0.0162,0.0019,0.0336
11.923,0.0178,-0.007,0.0074,0.0212
11.943,0.001,-0.0028,0.0089,0.0112
11.963,0.0068,-0.0051,-0.0123,0.015
11.983,-0.0082,-0.0286,-0.0094,0.0312
12.003,-0.0075,-0.0132,0.0005,0.0155
12.023,-0.0041,0.0098,-0.0015,0.0134
12.043,0.0074,0.0015,-0.0129,0.018
12.063,0.0011,-0.0054,0.003,0.007
12.083,-0.0061,-0.0066,-0.0049,0.0122
12.103,0.0091,0.0327,0.0134,0.0378
12.123,0.0023,0.025,0.002,0.0273
12.143,-0.0003,0.0047,-0.0099,0.0111
12.163,-0.0235,-0.0121,-0.0138,0.0303
12.183,-0.0088,-0.0055,0.0106,0.0161
12.203,0.0117,-0.0169,-0.0079,0.022
12.223,0.0096,0.0087,-0.0043,0.0194
12.243,0.015,-0.0148,-0.0029,0.022
12.263,-0.0045,-0.0114,0.0048,0.0139
12.283,0.0079,-0.0044,-0.0013,0.0103
12.303,0.0105,0.0283,0.0082,0.0318
12.323,-0.0072,-0.0006,0.0069,0.0142
12.343,-0.0127,0.0089,0.0068,0.0187
12.363,0.0081,-0.0277,-0.0172,0.034
12.383,-0.0077,-0.0145,-0.0245,0.0304
12.403,0.0036,0.0084,-0.0152,0.018
12.423,0.0007,0.02,-0.0079,0.022
12.443,0.0096,0.0133,0.0111,0.0197
12.463,0.0082,-0.0145,0.0254,0.0314
12.483,0.0073,-0.0523,0.0078,0.0535
