time,wx (rad/s),wy (rad/s),wz (rad/s)
14.0039,-0.0024,0.01,0.0
14.0239,0.0,0.0,0.0
14.0439,0.0,-0.0077,0.0
14.0639,0.0,-0.0068,0.0
14.0839,0.0,-0.01,0.0
14.1039,0.0,-0.01,0.0
14.1239,0.0,-0.0065,0.0
14.1439,0.0,0.0,0.0
14.1639,0.0,0.01,0.0
14.1839,0.0,0.0028,0.0
14.2039,0.0,0.01,-0.01
14.2239,0.0,0.0,0.0
14.2439,0.0,-0.01,0.0
14.2639,0.0018,-0.01,0.0
14.2839,0.004,0.0,0.0
14.3039,0.0,0.0,0.0
14.3239,-0.0059,0.01,-0.0059
14.3439,0.0,0.01,0.0
14.3639,0.01,0.01,0.0
14.3839,0.0037,0.0063,0.0
14.4039,0.0,0.0,0.0
14.4239,0.0,-0.0065,0.0
14.4439,0.0,0.0,0.0
14.4639,0.0,0.0,0.0
14.4839,0.0,0.0,0.0
14.5039,0.0,0.0,0.0
14.5239,0.0,0.0,0.0
14.5439,0.0,0.0,0.0
14.5639,0.0,0.0,0.0
14.5839,0.0,0.0,0.0
14.6039,0.0,0.0,0.0
14.6239,0.0,0.0,0.0
14.6439,0.0,0.0,0.0
14.6639,0.0,0.0057,0.0
14.6839,0.0,0.0,0.0
14.7039,0.0,0.005,0.0
14.7239,0.0,0.0033,0.0
14.7439,0.0,0.0079,0.0
14.7639,0.0,0.0,0.0
14.7839,0.0,0.0,0.0
14.8039,0.0,0.0,0.0
14.8239,0.0,0.0079,-0.0079
14.8439,0.0,0.0094,0.0
14.8639,0.0,0.0,0.0
14.8839,0.0,0.0,0.0
14.9039,0.0,0.0,0.0
14.9239,0.0,0.0,0.0
14.9439,0.0,0.0,0.0
14.9639,0.0,0.0,0.0
14.9839,0.0,0.0,0.0
15.0039,0.0,0.0,0.0
15.0239,0.0,0.0092,0.0
15.0439,0.0013,0.01,-0.0087
15.0639,0.0,0.01,-0.0062
15.0839,0.0,0.0,0.0
15.1039,0.0092,-0.01,0.0
15.1239,0.0028,-0.01,0.0
15.1439,0.0,0.0,0.0
15.1639,0.0,0.0005,-0.0095
15.1839,0.0,0.01,0.0
15.2039,0.0,0.01,0.0
15.2239,0.0,0.01,0.0
15.2439,0.0,0.0,0.0
15.2639,0.0,-0.01,0.0
15.2839,-0.0095,0.0,0.0
15.3039,0.0,0.0,0.0
15.3239,0.0,0.0,0.0
15.3439,0.0,0.01,0.0
15.3639,0.0,0.0071,0.0
15.3839,0.0,0.0,0.0
15.4039,0.0,0.0,0.0
15.4239,0.0,0.0,0.0
15.4439,-0.006,-0.006,0.0
15.4639,0.0,0.0,0.0
15.4839,0.0,0.0,0.0
15.5039,0.0,0.0,0.0
15.5239,0.0,0.0,0.0
15.5439,0.0,0.0,0.0
15.5639,0.0,0.0,0.0
15.5839,0.0,0.0063,0.0
15.6039,0.0,0.01,0.0
15.6239,0.0,0.0,0.0
15.6439,0.0,0.0,0.0
15.6639,0.0,0.0,0.0
15.6839,0.0,0.0,0.0
15.7039,0.0,0.0,0.0
15.7239,0.0,0.002,0.0
15.7439,0.0,0.0087,0.0
15.7639,0.0,0.0,0.0
15.7839,0.0,0.0,0.0
15.8039,0.0,0.0,0.0
15.8239,0.0,0.0,0.0
15.8439,0.0,0.0,0.0
15.8639,0.0,0.0,0.0
15.8839,0.0,0.0,0.0
15.9039,0.0,0.0,0.0
15.9239,0.0,0.003,0.0
15.9439,0.0,0.0,0.0
15.9639,0.0,0.01,-0.0084
15.9839,0.0,0.0,0.0
16.0039,0.0,-0.01,0.0
16.0239,0.0001,-0.01,0.0
16.0439,0.0,-0.01,0.0
16.0639,0.0,0.0,0.0
16.0839,0.0,0.0,0.0
16.1039,0.0,0.01,0.0
16.1239,0.0,0.01,0.0
16.1439,0.0,0.0,0.0
16.1639,0.0,-0.0079,0.0
16.1839,0.0,-0.01,0.0
16.2039,0.0,0.0,0.0
16.2239,0.0,0.0,0.0
16.2439,0.0,0.0,0.0
16.2639,0.0,0.0,0.0
16.2839,0.0,-0.01,0.0
16.3039,0.0,0.0,0.0
16.3239,0.0,-0.01,0.0
16.3439,0.0,-0.01,0.0
16.3639,0.0,-0.0029,0.0
16.3839,0.0,0.0,0.0
16.4039,0.0,-0.0081,0.0
16.4239,0.0,0.0,0.0
16.4439,0.0,0.0,0.0
16.4639,0.0,-0.0004,0.0
16.4839,0.0,0.0,0.0
16.5039,0.0,0.0,0.0
16.5239,0.0,0.0,0.0
16.5439,0.0,0.0,0.0
16.5639,0.0,-0.01,0.0
16.5839,0.0,-0.0094,0.0
16.6039,0.0,0.0,0.0
16.6239,0.0,0.0,0.0
16.6439,0.0,0.0,0.0
16.6639,0.0,-0.0042,0.0
16.6839,0.0,-0.0055,0.0
16.7039,0.0,-0.01,0.0
