time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.906,-0.0146,0.0015,-0.0173,0.023
11.926,-0.0368,0.0603,0.0048,0.0713
11.946,-0.0437,0.0599,0.0279,0.0804
11.966,-0.0056,0.0289,0.0128,0.0322
11.986,0.0179,-0.0225,0.0019,0.031
12.006,0.0261,-0.0046,-0.0188,0.033
12.026,-0.0078,0.01,-0.0096,0.0162
12.046,0.0012,-0.0216,0.0126,0.0252
12.066,-0.0129,-0.0039,0.0074,0.0177
12.086,-0.0037,-0.0263,-0.011,0.0296
12.106,-0.0111,0.005,-0.001,0.0155
12.126,0.0235,-0.006,-0.004,0.0272
12.146,0.0006,0.0041,0.0066,0.0122
12.166,-0.0006,-0.0124,0.0103,0.0185
12.186,-0.0119,-0.0032,-0.0101,0.0166
12.206,-0.0097,0.0044,-0.0113,0.016
12.226,-0.0022,0.0338,0.0133,0.0369
12.246,-0.0054,-0.0052,0.0102,0.016
12.266,-0.0188,0.0003,0.002,0.0197
12.286,-0.0191,0.0204,0.0013,0.0289
12.306,-0.0117,0.0036,0.0071,0.0152
12.326,0.0106,-0.0006,0.002,0.0108
12.346,0.013,-0.0138,-0.0094,0.0212
12.366,0.0222,-0.0144,0.014,0.0305
12.386,0.0278,-0.0033,-0.0053,0.028
12.406,-0.0026,-0.011,0.0104,0.0158
12.426,-0.0246,0.0133,0.0054,0.0292
12.446,-0.0111,-0.0013,0.0015,0.0115
12.466,-0.0174,-0.0008,-0.0008,0.0186
12.486,-0.008,0.0045,0.0059,0.0117
12.506,0.0027,0.0113,-0.0028,0.0135
12.526,0.0182,0.0005,0.005,0.0198
12.546,-0.0018,0.0033,-0.014,0.0164
12.566,-0.0182,-0.006,-0.0089,0.0213
12.586,-0.0169,-0.0048,-0.0048,0.0187
12.606,0.0004,-0.0106,-0.0059,0.013
12.626,-0.0071,0.0086,-0.0138,0.0206
12.646,0.0244,-0.0046,0.0192,0.0348
12.666,-0.0003,0.0023,0.0123,0.0143
12.686,-0.0048,0.0013,-0.004,0.0069
12.706,-0.0009,-0.0008,-0.0007,0.0059
12.726,0.0189,0.0513,0.0066,0.0571
12.746,0.0066,0.0237,0.0161,0.0294
12.766,0.0067,-0.0179,-0.0092,0.0231
12.786,-0.0022,-0.0278,-0.0077,0.0305
12.806,0.0129,-0.0243,-0.015,0.0322
12.826,0.0017,-0.0184,-0.0031,0.022
12.846,-0.0087,0.0322,0.0151,0.0374
12.866,-0.0191,0.0423,0.0156,0.0492
12.886,-0.0033,0.0139,0.0018,0.0141
12.906,0.0237,0.018,-0.0121,0.0322
12.926,0.0173,0.0075,-0.0099,0.0229
12.946,0.012,-0.0013,-0.0058,0.0206
12.966,0.0038,-0.0203,0.0099,0.0242
12.986,-0.0163,-0.0217,0.0121,0.03
13.006,-0.0242,-0.0047,0.0148,0.0293
13.026,0.0021,0.0176,-0.0153,0.0238
13.046,0.0354,0.0056,-0.0144,0.0393
13.066,0.0056,-0.0058,0.0017,0.0079
13.086,0.0183,-0.0135,-0.0012,0.0246
13.106,0.0134,-0.0141,0.0128,0.0244
13.126,0.0133,-0.0061,-0.0086,0.0168
13.146,0.005,0.0219,-0.0128,0.028
13.166,-0.0247,0.0152,-0.0139,0.0329
13.186,-0.0343,0.0369,0.0004,0.0502
13.206,-0.0438,0.0181,0.0076,0.0482
13.226,0.0147,-0.008,-0.0059,0.0197
13.246,0.0135,-0.0166,-0.0201,0.0297
13.266,0.0157,-0.0138,0.0023,0.021
13.286,-0.0075,0.0121,0.0102,0.0194
13.306,-0.0018,-0.0076,0.0047,0.009
13.326,-0.0052,0.0002,-0.0172,0.0195
13.346,0.003,0.0109,0.0012,0.0144
13.366,0.0283,-0.0151,0.0095,0.0345
13.386,0.0095,-0.0131,0.0052,0.02
13.406,0.009,-0.0109,0.0073,0.0174
13.426,-0.0106,-0.0013,-0.0069,0.0128
13.446,-0.0125,0.0018,0.0105,0.0172
13.466,-0.0052,0.0152,-0.0053,0.0173
13.486,-0.0118,-0.0057,-0.022,0.0261
13.506,-0.0092,0.0136,-0.0026,0.018
13.526,0.0001,0.0048,0.0202,0.0223
13.546,0.0035,0.0007,-0.0002,0.006
13.566,0.0058,0.0066,0.0001,0.0107
13.586,0.0131,-0.0099,-0.0023,0.0169
13.606,-0.0051,-0.0146,0.0048,0.0178
13.626,0.0024,0.0325,0.0189,0.0375
13.646,0.0094,0.0223,0.0033,0.0268
13.666,0.0165,-0.0181,0.0039,0.0282
13.686,0.026,-0.0375,-0.0165,0.0498
13.706,0.0463,-0.0618,-0.0332,0.0842
13.726,-0.0101,-0.0024,-0.0138,0.0172
